# Experiment,T,t (min),mu0,mu1,mu2,mu3,C
2.000000000000000000e+00,2.421000000000000085e+01,6.051666999999999774e+01,6.435594599999999627e+05,7.587298150000000373e+06,2.105919332299999893e+08,1.023874940678000069e+10,1.261301183964519124e-01
2.000000000000000000e+00,2.396000000000000085e+01,6.178332999999999942e+01,6.289131300000000047e+05,7.448769120000000112e+06,1.993158669499999881e+08,1.155009809727000046e+10,1.249762654821757885e-01
2.000000000000000000e+00,2.378000000000000114e+01,6.306667000000000201e+01,6.457552600000000093e+05,7.651267030000000261e+06,2.037929527299999893e+08,1.064131201987000084e+10,1.247619743502249995e-01
2.000000000000000000e+00,2.364999999999999858e+01,6.436666999999999916e+01,6.617090999999999767e+05,7.047803089999999851e+06,2.164140465300000012e+08,1.109439547727000046e+10,1.236211561928205332e-01
2.000000000000000000e+00,2.355999999999999872e+01,6.565000000000000568e+01,7.119595400000000373e+05,7.584302690000000410e+06,2.199155027199999988e+08,1.152879789620000076e+10,1.219577290882151582e-01
2.000000000000000000e+00,2.350000000000000000e+01,6.695000000000000284e+01,7.627757399999999907e+05,8.115530280000000261e+06,2.140204001699999869e+08,1.107492200123999977e+10,1.239051516111312340e-01
2.000000000000000000e+00,2.344999999999999929e+01,6.823332999999999515e+01,7.027765999999999767e+05,7.815828139999999665e+06,2.435223785999999940e+08,1.147203426373999977e+10,1.229913869354370554e-01
2.000000000000000000e+00,2.239000000000000057e+01,6.953333000000000652e+01,6.799550400000000373e+05,8.390953310000000522e+06,2.475424003199999928e+08,1.222229075293000031e+10,1.219700259594448943e-01
2.000000000000000000e+00,2.171000000000000085e+01,7.083333000000000368e+01,7.351995600000000559e+05,7.764316110000000335e+06,2.533451676599999964e+08,1.275889283875000000e+10,1.225034991655863659e-01
2.000000000000000000e+00,2.123000000000000043e+01,7.213333000000000084e+01,8.326096500000000233e+05,9.332741689999999478e+06,2.405522665999999940e+08,1.240265003269000053e+10,1.203811175313643234e-01
2.000000000000000000e+00,2.087999999999999901e+01,7.343332999999999799e+01,8.116410999999999767e+05,1.005584600000000000e+07,2.463713897500000000e+08,1.201404821176000023e+10,1.188949242153855557e-01
2.000000000000000000e+00,2.062999999999999901e+01,7.473332999999999515e+01,8.295530000000000000e+05,8.437833589999999851e+06,2.517592445900000036e+08,1.287110786609000015e+10,1.182786875794822612e-01
2.000000000000000000e+00,2.044999999999999929e+01,7.603333000000000652e+01,7.617762800000000279e+05,9.103281960000000894e+06,2.565408891500000060e+08,1.274312460889999962e+10,1.187717426849003027e-01
2.000000000000000000e+00,2.032000000000000028e+01,7.733333000000000368e+01,9.484083599999999860e+05,1.025158063000000082e+07,2.815815872699999809e+08,1.324323222523999977e+10,1.176763012754318966e-01
2.000000000000000000e+00,2.023000000000000043e+01,7.863333000000000084e+01,8.768464699999999721e+05,9.919097759999999776e+06,2.537468202800000012e+08,1.339190314894000053e+10,1.171982660603825693e-01
2.000000000000000000e+00,2.017000000000000171e+01,7.993332999999999799e+01,9.794726199999999953e+05,9.549039669999999925e+06,2.566827986100000143e+08,1.419399527352000046e+10,1.180697643830811439e-01
2.000000000000000000e+00,2.012000000000000099e+01,8.123332999999999515e+01,9.932792099999999627e+05,1.118007359999999963e+07,2.915572939900000095e+08,1.396508012637999916e+10,1.159208199336923817e-01
3.000000000000000000e+00,4.000000000000000000e+01,5.000000000000000000e+00,1.468509999999999991e+03,2.277543999999999869e+04,1.621714419999999925e+06,2.395138606200000048e+08,1.578780110481378118e-01
3.000000000000000000e+00,3.904999999999999716e+01,6.250000000000000000e+00,2.240610000000000127e+03,3.029804999999999927e+04,1.898332280000000028e+06,2.692684417200000286e+08,1.569930266380513972e-01
3.000000000000000000e+00,3.838000000000000256e+01,7.516666999999999987e+00,3.823409999999999854e+03,5.302955999999999767e+04,2.604281870000000112e+06,3.204935083600000143e+08,1.584505054014512804e-01
3.000000000000000000e+00,3.789999999999999858e+01,8.766666999999999987e+00,4.373010000000000218e+03,7.697986000000000058e+04,3.125551600000000093e+06,3.792419758999999762e+08,1.598557818064217095e-01
3.000000000000000000e+00,3.756000000000000227e+01,1.003332999999999942e+01,6.989569999999999709e+03,1.155465500000000029e+05,4.545638450000000186e+06,4.754373019200000167e+08,1.572358455555514789e-01
3.000000000000000000e+00,3.732000000000000028e+01,1.128332999999999942e+01,9.434989999999999782e+03,1.438087300000000105e+05,6.092760019999999553e+06,5.754630026599999666e+08,1.576804072355807995e-01
3.000000000000000000e+00,3.711999999999999744e+01,1.255000000000000071e+01,1.214704000000000087e+04,2.267360499999999884e+05,8.178306950000000186e+06,6.902635568300000429e+08,1.571953749158803704e-01
3.000000000000000000e+00,3.697999999999999687e+01,1.380000000000000071e+01,1.635552000000000044e+04,3.275652500000000000e+05,1.311195342999999970e+07,9.387605675599999428e+08,1.550173120646649860e-01
3.000000000000000000e+00,3.690999999999999659e+01,1.506667000000000023e+01,2.093972000000000116e+04,3.774593900000000140e+05,1.532564994999999925e+07,1.130675149269999981e+09,1.565567930668743113e-01
3.000000000000000000e+00,3.685000000000000142e+01,1.631666999999999845e+01,2.783702999999999884e+04,6.004221700000000419e+05,2.208263910000000149e+07,1.461189232960000038e+09,1.540877291451928366e-01
3.000000000000000000e+00,3.678999999999999915e+01,1.758333000000000013e+01,3.844383000000000175e+04,6.582168000000000466e+05,2.391626485000000149e+07,1.740172300769999981e+09,1.538100679707943008e-01
3.000000000000000000e+00,3.600999999999999801e+01,1.883333000000000013e+01,4.944804000000000087e+04,9.078859300000000512e+05,3.612914378999999911e+07,2.167176892780000210e+09,1.534165165041475321e-01
3.000000000000000000e+00,3.504999999999999716e+01,2.010000000000000142e+01,6.000147000000000116e+04,1.029962459999999963e+06,4.269355957999999821e+07,2.468642291199999809e+09,1.519399903203839108e-01
3.000000000000000000e+00,3.454999999999999716e+01,2.135000000000000142e+01,7.922591000000000349e+04,1.468194800000000047e+06,4.943037549000000209e+07,3.134301071699999809e+09,1.488754711201717429e-01
3.000000000000000000e+00,3.418999999999999773e+01,2.261666999999999916e+01,9.254841000000000349e+04,1.677122790000000037e+06,5.841104700999999791e+07,3.757211813579999924e+09,1.480333036518561574e-01
3.000000000000000000e+00,3.396000000000000085e+01,2.388333000000000084e+01,1.284034600000000064e+05,1.944250330000000075e+06,7.354127828000000119e+07,4.124315515579999924e+09,1.479773015539352088e-01
3.000000000000000000e+00,3.378000000000000114e+01,2.513333000000000084e+01,1.224911499999999942e+05,2.292328689999999944e+06,7.430462260999999940e+07,4.266902572260000229e+09,1.451514995166777455e-01
3.000000000000000000e+00,3.364000000000000057e+01,2.639999999999999858e+01,1.554694500000000116e+05,2.411029959999999963e+06,8.087511151999999583e+07,5.194747681960000038e+09,1.441239797202050477e-01
3.000000000000000000e+00,3.357000000000000028e+01,2.764999999999999858e+01,1.912796099999999860e+05,2.480450700000000186e+06,9.069801735999999940e+07,5.043926883630000114e+09,1.423747544718499403e-01
3.000000000000000000e+00,3.352000000000000313e+01,2.891666999999999987e+01,2.107265599999999977e+05,2.377630759999999776e+06,8.648518492000000179e+07,5.450400418270000458e+09,1.423284830042289839e-01
3.000000000000000000e+00,3.346999999999999886e+01,3.018333000000000155e+01,2.081960000000000000e+05,2.781422049999999814e+06,9.493689826999999583e+07,5.488280272340000153e+09,1.416386486590679727e-01
3.000000000000000000e+00,3.239000000000000057e+01,3.143333000000000155e+01,2.256834400000000023e+05,2.649858680000000168e+06,1.092911550100000054e+08,5.537372583850000381e+09,1.394587450574384380e-01
3.000000000000000000e+00,3.171999999999999886e+01,3.270000000000000284e+01,2.453406099999999860e+05,3.155350089999999851e+06,9.448181770000000298e+07,5.997896294069999695e+09,1.406742179004215609e-01
3.000000000000000000e+00,3.123999999999999844e+01,3.396667000000000058e+01,2.921589299999999930e+05,3.209126319999999832e+06,1.163826850699999928e+08,6.483747876500000000e+09,1.397463016319274443e-01
3.000000000000000000e+00,3.089000000000000057e+01,3.521667000000000058e+01,2.711394199999999837e+05,3.592606669999999925e+06,1.106042027399999946e+08,7.172318657760000229e+09,1.382264037458705574e-01
3.000000000000000000e+00,3.064000000000000057e+01,3.648333000000000226e+01,2.896742700000000186e+05,3.417295970000000205e+06,1.277702533199999928e+08,6.818717203840000153e+09,1.372747145303296334e-01
3.000000000000000000e+00,3.046000000000000085e+01,3.773333000000000226e+01,3.071874899999999907e+05,3.780836870000000112e+06,1.326552085699999928e+08,7.477900510079999924e+09,1.359413337321879189e-01
3.000000000000000000e+00,3.032000000000000028e+01,3.900000000000000000e+01,3.580994099999999744e+05,4.351129080000000075e+06,1.369864022599999905e+08,7.462640874210000038e+09,1.366203712867017361e-01
3.000000000000000000e+00,3.023999999999999844e+01,4.026666999999999774e+01,3.576546300000000047e+05,4.715591290000000037e+06,1.273095235300000012e+08,7.635431952680000305e+09,1.340376139232035690e-01
3.000000000000000000e+00,3.017000000000000171e+01,4.153332999999999942e+01,3.731466500000000233e+05,4.630837339999999851e+06,1.370295942700000107e+08,8.015011170960000038e+09,1.356446235908645714e-01
4.000000000000000000e+00,3.999000000000000199e+01,5.000000000000000000e+00,1.450079999999999927e+03,2.186706999999999971e+04,1.618205530000000028e+06,2.276288585999999940e+08,1.589208000214672178e-01
4.000000000000000000e+00,3.897999999999999687e+01,6.250000000000000000e+00,2.368519999999999982e+03,3.550765000000000146e+04,1.820978060000000056e+06,2.547628393499999940e+08,1.580273100468870262e-01
4.000000000000000000e+00,3.810999999999999943e+01,7.516666999999999987e+00,3.136719999999999800e+03,5.134854000000000087e+04,2.388029540000000037e+06,3.019007057500000000e+08,1.578843006000184845e-01
4.000000000000000000e+00,3.738000000000000256e+01,8.766666999999999987e+00,5.121750000000000000e+03,6.780997999999999593e+04,3.341726129999999888e+06,3.602181889399999976e+08,1.584720069896305705e-01
4.000000000000000000e+00,3.675000000000000000e+01,1.003332999999999942e+01,6.843180000000000291e+03,1.101322500000000000e+05,4.773377190000000410e+06,4.815037778899999857e+08,1.597517665357214844e-01
4.000000000000000000e+00,3.622999999999999687e+01,1.128332999999999942e+01,9.557200000000000728e+03,1.655530000000000000e+05,7.002611650000000373e+06,5.881211064900000095e+08,1.561338727694925876e-01
4.000000000000000000e+00,3.578000000000000114e+01,1.255000000000000071e+01,1.225045999999999913e+04,2.707310200000000186e+05,1.038029924000000022e+07,7.978506393500000238e+08,1.554683306439469948e-01
4.000000000000000000e+00,3.540999999999999659e+01,1.380000000000000071e+01,1.836311000000000058e+04,3.525181400000000140e+05,1.446638909999999963e+07,1.144566359500000000e+09,1.553378447419845876e-01
4.000000000000000000e+00,3.509000000000000341e+01,1.506667000000000023e+01,2.892363000000000102e+04,4.700608900000000140e+05,2.301448794999999925e+07,1.438865559809999943e+09,1.540810759353819781e-01
4.000000000000000000e+00,3.482000000000000028e+01,1.631666999999999845e+01,3.698580999999999767e+04,7.081347600000000093e+05,2.649555303000000119e+07,1.891293719160000086e+09,1.548951926594516193e-01
4.000000000000000000e+00,3.459000000000000341e+01,1.758333000000000013e+01,5.084915000000000146e+04,8.812852700000000186e+05,3.730303589000000060e+07,2.652949240190000057e+09,1.524887310203190682e-01
4.000000000000000000e+00,3.439999999999999858e+01,1.883333000000000013e+01,6.043201000000000204e+04,1.223360709999999963e+06,4.416241150000000000e+07,3.066172654820000172e+09,1.492603807741720301e-01
4.000000000000000000e+00,3.422999999999999687e+01,2.010000000000000142e+01,8.554519000000000233e+04,1.411233949999999953e+06,5.456342425999999791e+07,3.496791496050000191e+09,1.498418296424870177e-01
4.000000000000000000e+00,3.409000000000000341e+01,2.135000000000000142e+01,9.947680999999999767e+04,1.646487159999999916e+06,5.986845924000000209e+07,3.848006554090000153e+09,1.468774350136510254e-01
4.000000000000000000e+00,3.397999999999999687e+01,2.261666999999999916e+01,1.181682400000000052e+05,1.681146030000000028e+06,6.937838778000000119e+07,4.459884621460000038e+09,1.449007787783752887e-01
4.000000000000000000e+00,3.388000000000000256e+01,2.388333000000000084e+01,1.437467699999999895e+05,2.068531350000000093e+06,7.847846107999999821e+07,4.688005006069999695e+09,1.452304546417338693e-01
4.000000000000000000e+00,3.378999999999999915e+01,2.513333000000000084e+01,1.540967799999999988e+05,2.245853089999999851e+06,7.417299467000000179e+07,5.226413528760000229e+09,1.450768544755352274e-01
4.000000000000000000e+00,3.371999999999999886e+01,2.639999999999999858e+01,1.800716799999999930e+05,2.405697310000000056e+06,8.851155945000000298e+07,5.080282948069999695e+09,1.420666254452433441e-01
4.000000000000000000e+00,3.365999999999999659e+01,2.764999999999999858e+01,2.164621799999999930e+05,2.290779200000000186e+06,8.533839540999999642e+07,5.416008108829999924e+09,1.421525945669640800e-01
4.000000000000000000e+00,3.360999999999999943e+01,2.891666999999999987e+01,2.234049500000000116e+05,2.670209910000000149e+06,9.586315628000000119e+07,5.732274366500000000e+09,1.430350670187981454e-01
4.000000000000000000e+00,3.357000000000000028e+01,3.018333000000000155e+01,2.506053800000000047e+05,2.641624370000000112e+06,9.879459109999999404e+07,5.882987127069999695e+09,1.404365252787498075e-01
4.000000000000000000e+00,3.314999999999999858e+01,3.143333000000000155e+01,2.547722900000000081e+05,3.035643459999999963e+06,9.382946331000000238e+07,5.726801750140000343e+09,1.413288295924963189e-01
4.000000000000000000e+00,3.239000000000000057e+01,3.270000000000000284e+01,2.592298399999999965e+05,3.338448279999999795e+06,9.718929932999999821e+07,6.211260018729999542e+09,1.394030567860572722e-01
4.000000000000000000e+00,3.196000000000000085e+01,3.396667000000000058e+01,2.772082100000000210e+05,3.209742700000000186e+06,1.012137401500000060e+08,6.427450562829999924e+09,1.401169019267437532e-01
4.000000000000000000e+00,3.160000000000000142e+01,3.521667000000000058e+01,2.656547100000000210e+05,3.386585919999999925e+06,1.052486732000000030e+08,6.640606218779999733e+09,1.387388472600147582e-01
4.000000000000000000e+00,3.130999999999999872e+01,3.648333000000000226e+01,3.445364000000000233e+05,3.562849529999999795e+06,1.228882489800000042e+08,6.848143549100000381e+09,1.366937972077472419e-01
4.000000000000000000e+00,3.107999999999999829e+01,3.773333000000000226e+01,3.637324099999999744e+05,3.730881899999999907e+06,1.129983937000000030e+08,7.393939538920000076e+09,1.388974218387641901e-01
4.000000000000000000e+00,3.087999999999999901e+01,3.900000000000000000e+01,3.304574400000000023e+05,3.891990790000000037e+06,1.262893631800000072e+08,7.043224086520000458e+09,1.368431894677346050e-01
4.000000000000000000e+00,3.071999999999999886e+01,4.026666999999999774e+01,3.462453099999999977e+05,4.043167359999999870e+06,1.198999000499999970e+08,7.206546803189999580e+09,1.369907738410189035e-01
4.000000000000000000e+00,3.058999999999999986e+01,4.153332999999999942e+01,3.423894099999999744e+05,4.183056200000000186e+06,1.280717302800000012e+08,7.354979213510000229e+09,1.351469096575455553e-01
4.000000000000000000e+00,3.048000000000000043e+01,4.278332999999999942e+01,3.954068200000000070e+05,4.307051040000000037e+06,1.308603403900000006e+08,8.059855817529999733e+09,1.361867235857334435e-01
4.000000000000000000e+00,2.996000000000000085e+01,4.404999999999999716e+01,4.318709299999999930e+05,4.448703780000000261e+06,1.340191774000000060e+08,7.824907311329999924e+09,1.342895334522443418e-01
4.000000000000000000e+00,2.926999999999999957e+01,4.531667000000000201e+01,4.288091699999999837e+05,5.090996089999999851e+06,1.490430089000000060e+08,7.810656670250000000e+09,1.336633540682606869e-01
4.000000000000000000e+00,2.832000000000000028e+01,4.658332999999999657e+01,4.486128499999999767e+05,5.357676330000000075e+06,1.491292870099999905e+08,8.259763713390000343e+09,1.342468347845632570e-01
4.000000000000000000e+00,2.780999999999999872e+01,4.783332999999999657e+01,4.928447500000000000e+05,4.886042000000000000e+06,1.495333013199999928e+08,8.325822662420000076e+09,1.319783190798431705e-01
4.000000000000000000e+00,2.737999999999999901e+01,4.910000000000000142e+01,4.902244099999999744e+05,4.873276129999999888e+06,1.619209401699999869e+08,8.816530871639999390e+09,1.317874136231470816e-01
4.000000000000000000e+00,2.701999999999999957e+01,5.036666999999999916e+01,5.105973599999999860e+05,5.957630379999999888e+06,1.680655442400000095e+08,8.852754260469999313e+09,1.302474628059341055e-01
4.000000000000000000e+00,2.671000000000000085e+01,5.163333000000000084e+01,5.568480400000000373e+05,5.620686589999999851e+06,1.604638575600000024e+08,9.091648919899999619e+09,1.301137981639584051e-01
4.000000000000000000e+00,2.644000000000000128e+01,5.289999999999999858e+01,5.219400100000000093e+05,5.836206250000000000e+06,1.861325746999999881e+08,9.552455269309999466e+09,1.281321444036910284e-01
4.000000000000000000e+00,2.607000000000000028e+01,5.416667000000000343e+01,5.397031899999999441e+05,6.362572480000000447e+06,1.773674864300000072e+08,9.771090035090000153e+09,1.300157638458660780e-01
4.000000000000000000e+00,2.589000000000000057e+01,5.543332999999999799e+01,5.861450799999999581e+05,6.566665910000000149e+06,1.893277755900000036e+08,9.474829856549999237e+09,1.286341431505070021e-01
4.000000000000000000e+00,2.573999999999999844e+01,5.668332999999999799e+01,6.029827299999999814e+05,6.745559589999999851e+06,1.935908923000000119e+08,9.896175120840000153e+09,1.261987457133859347e-01
4.000000000000000000e+00,2.562000000000000099e+01,5.795000000000000284e+01,6.190523599999999860e+05,6.905289709999999963e+06,1.822061250399999917e+08,1.056409860311000061e+10,1.264256885705948574e-01
4.000000000000000000e+00,2.551999999999999957e+01,5.923333000000000226e+01,6.660510600000000559e+05,7.047162349999999627e+06,2.007517703600000143e+08,1.018329920178000069e+10,1.271618568403648508e-01
4.000000000000000000e+00,2.542999999999999972e+01,6.051666999999999774e+01,5.838229000000000233e+05,7.530643509999999776e+06,2.115305030300000012e+08,1.030072723743000031e+10,1.267746196794504454e-01
4.000000000000000000e+00,2.535999999999999943e+01,6.178332999999999942e+01,6.289282500000000000e+05,7.645274240000000224e+06,1.824569868300000131e+08,1.040252337445000076e+10,1.251796464838488554e-01
5.000000000000000000e+00,4.000000000000000000e+01,5.000000000000000000e+00,1.666339999999999918e+03,2.548545000000000073e+04,1.675339889999999898e+06,2.158832732299999893e+08,1.612509605586035788e-01
5.000000000000000000e+00,3.897999999999999687e+01,6.250000000000000000e+00,2.301199999999999818e+03,3.144993000000000029e+04,1.757500070000000065e+06,2.708556544499999881e+08,1.586209576040465141e-01
5.000000000000000000e+00,3.810999999999999943e+01,7.516666999999999987e+00,3.850630000000000109e+03,4.795962999999999738e+04,2.437376209999999963e+06,3.325142685600000024e+08,1.597546598295101761e-01
5.000000000000000000e+00,3.738000000000000256e+01,8.766666999999999987e+00,4.086610000000000127e+03,7.431866000000000349e+04,2.932041890000000130e+06,3.835808397300000191e+08,1.582879061645457441e-01
5.000000000000000000e+00,3.675000000000000000e+01,1.003332999999999942e+01,6.150810000000000400e+03,1.067326000000000058e+05,4.873133330000000075e+06,4.594364200799999833e+08,1.554623524149118252e-01
5.000000000000000000e+00,3.622999999999999687e+01,1.128332999999999942e+01,8.519110000000000582e+03,1.725977999999999884e+05,7.147323450000000186e+06,6.278163073899999857e+08,1.575644451414401626e-01
5.000000000000000000e+00,3.578000000000000114e+01,1.255000000000000071e+01,1.285605999999999949e+04,2.906400200000000186e+05,1.060087216999999993e+07,8.444208452500000000e+08,1.569237555722418354e-01
5.000000000000000000e+00,3.540999999999999659e+01,1.380000000000000071e+01,1.941493999999999869e+04,3.658079600000000210e+05,1.539672089000000060e+07,1.091050009380000114e+09,1.547717972268309039e-01
5.000000000000000000e+00,3.509000000000000341e+01,1.506667000000000023e+01,2.398384999999999854e+04,5.493207800000000279e+05,2.075872314000000060e+07,1.401763471759999990e+09,1.548057343809364772e-01
5.000000000000000000e+00,3.482000000000000028e+01,1.631666999999999845e+01,3.862169000000000233e+04,6.948786800000000512e+05,2.809316991000000015e+07,1.841691374529999971e+09,1.545810475951474028e-01
5.000000000000000000e+00,3.459000000000000341e+01,1.758333000000000013e+01,4.604227999999999884e+04,8.467946800000000512e+05,3.829224554999999702e+07,2.710302926670000076e+09,1.505665010375392687e-01
5.000000000000000000e+00,3.336999999999999744e+01,1.883333000000000013e+01,7.510244999999999709e+04,1.248204139999999898e+06,4.368895010000000149e+07,3.052426912420000076e+09,1.498811692736054801e-01
5.000000000000000000e+00,3.228000000000000114e+01,2.010000000000000142e+01,9.201678999999999360e+04,1.382089340000000084e+06,5.460923768999999762e+07,3.749777692460000038e+09,1.476910879999150938e-01
5.000000000000000000e+00,3.130000000000000071e+01,2.135000000000000142e+01,9.370308999999999651e+04,1.710795679999999935e+06,6.993369609999999404e+07,4.491643184390000343e+09,1.453577555872732352e-01
5.000000000000000000e+00,3.042999999999999972e+01,2.261666999999999916e+01,1.345615299999999988e+05,2.215916689999999944e+06,8.699534190999999642e+07,4.985781563319999695e+09,1.429202558190819927e-01
5.000000000000000000e+00,2.964999999999999858e+01,2.388333000000000084e+01,1.389059500000000116e+05,2.227168899999999907e+06,9.059106145000000298e+07,6.267273857520000458e+09,1.407509865962865980e-01
5.000000000000000000e+00,2.894999999999999929e+01,2.513333000000000084e+01,1.885986300000000047e+05,3.149520470000000205e+06,1.068798849000000060e+08,6.291804110409999847e+09,1.363422242266287554e-01
5.000000000000000000e+00,2.832000000000000028e+01,2.639999999999999858e+01,2.007579700000000012e+05,3.280177299999999814e+06,1.057969543599999994e+08,6.498609586630000114e+09,1.365904370490020059e-01
5.000000000000000000e+00,2.776000000000000156e+01,2.764999999999999858e+01,2.760910499999999884e+05,3.588288069999999832e+06,1.270672394200000018e+08,8.134272408250000000e+09,1.340438814026380931e-01
5.000000000000000000e+00,2.726000000000000156e+01,2.891666999999999987e+01,2.867519899999999907e+05,4.418221089999999851e+06,1.289385752399999946e+08,7.398234720569999695e+09,1.333993547263435386e-01
5.000000000000000000e+00,2.682000000000000028e+01,3.018333000000000155e+01,2.518078900000000140e+05,4.428657889999999665e+06,1.578226683499999940e+08,9.503490433450000763e+09,1.334306082304350938e-01
5.000000000000000000e+00,2.598999999999999844e+01,3.143333000000000155e+01,3.392362600000000093e+05,3.781976549999999814e+06,1.433801408700000048e+08,8.586615255739999771e+09,1.308628291644064190e-01
5.000000000000000000e+00,2.526000000000000156e+01,3.270000000000000284e+01,3.418256699999999837e+05,4.999865650000000373e+06,1.507834807899999917e+08,9.451651895639999390e+09,1.296247516722882076e-01
5.000000000000000000e+00,2.460000000000000142e+01,3.396667000000000058e+01,3.664631799999999930e+05,4.604561070000000298e+06,1.748268428700000048e+08,9.367058110719999313e+09,1.302853061555038494e-01
5.000000000000000000e+00,2.401000000000000156e+01,3.521667000000000058e+01,4.176908400000000256e+05,5.586923179999999702e+06,1.652750530999999940e+08,1.127327806221999931e+10,1.262398111295775227e-01
5.000000000000000000e+00,2.348999999999999844e+01,3.648333000000000226e+01,4.139724699999999721e+05,5.101408000000000000e+06,1.811980795000000000e+08,1.115160037025000000e+10,1.259791687461806475e-01
5.000000000000000000e+00,2.301000000000000156e+01,3.773333000000000226e+01,4.365235399999999790e+05,5.732322309999999590e+06,1.878943289000000060e+08,1.096266600406999969e+10,1.237927256129434245e-01
5.000000000000000000e+00,2.258999999999999986e+01,3.900000000000000000e+01,4.906547700000000186e+05,5.967564259999999776e+06,1.942161044300000072e+08,1.184738759026000023e+10,1.258381613323109605e-01
5.000000000000000000e+00,2.221000000000000085e+01,4.026666999999999774e+01,4.797359199999999837e+05,5.754519500000000000e+06,1.800690709900000095e+08,1.215732540632999992e+10,1.238938885116452199e-01
5.000000000000000000e+00,2.187999999999999901e+01,4.153332999999999942e+01,5.350580699999999488e+05,6.392798200000000186e+06,2.054897170800000131e+08,1.066443121104000092e+10,1.227184668522465355e-01
5.000000000000000000e+00,1.994999999999999929e+01,4.278332999999999942e+01,4.860071199999999953e+05,6.676751480000000447e+06,2.129384950999999940e+08,1.221960546603000069e+10,1.217164033509576943e-01
6.000000000000000000e+00,4.000000000000000000e+01,5.000000000000000000e+00,1.479849999999999909e+03,2.361908000000000175e+04,1.510148610000000102e+06,2.333358040999999940e+08,1.579317121649956579e-01
6.000000000000000000e+00,3.968999999999999773e+01,6.250000000000000000e+00,2.323630000000000109e+03,3.405866999999999825e+04,1.820117120000000112e+06,2.547082591800000072e+08,1.602240532156693209e-01
6.000000000000000000e+00,3.942999999999999972e+01,7.516666999999999987e+00,3.337440000000000055e+03,4.216348000000000320e+04,2.181013069999999832e+06,3.106947514300000072e+08,1.585334456823149774e-01
6.000000000000000000e+00,3.921000000000000085e+01,8.766666999999999987e+00,4.760529999999999745e+03,6.974767999999999302e+04,2.815576600000000093e+06,3.469934869300000072e+08,1.599838875320659659e-01
6.000000000000000000e+00,3.903000000000000114e+01,1.003332999999999942e+01,6.602180000000000291e+03,8.971514999999999418e+04,3.608017120000000112e+06,3.933385234599999785e+08,1.566451180406809862e-01
6.000000000000000000e+00,3.886999999999999744e+01,1.128332999999999942e+01,7.002170000000000073e+03,1.239424100000000035e+05,5.076913450000000186e+06,4.742585262599999905e+08,1.572235876818058598e-01
6.000000000000000000e+00,3.874000000000000199e+01,1.255000000000000071e+01,1.052270000000000073e+04,1.599456900000000023e+05,5.952804879999999888e+06,5.391792938200000525e+08,1.577267229842223561e-01
6.000000000000000000e+00,3.861999999999999744e+01,1.380000000000000071e+01,1.343894000000000051e+04,2.120714299999999930e+05,8.136876400000000373e+06,6.829952193700000048e+08,1.573800037269392493e-01
6.000000000000000000e+00,3.853000000000000114e+01,1.506667000000000023e+01,1.470756999999999971e+04,2.767692800000000279e+05,9.758900070000000298e+06,8.293629628999999762e+08,1.569355811975600978e-01
6.000000000000000000e+00,3.845000000000000284e+01,1.631666999999999845e+01,2.071491999999999825e+04,3.903052999999999884e+05,1.410366364000000060e+07,9.545207721900000572e+08,1.563973848614120810e-01
6.000000000000000000e+00,3.838000000000000256e+01,1.758333000000000013e+01,2.748945999999999913e+04,5.135222500000000000e+05,1.705574664999999851e+07,1.149966659109999895e+09,1.542132317610654946e-01
6.000000000000000000e+00,3.800999999999999801e+01,1.883333000000000013e+01,3.605425000000000000e+04,5.482498199999999488e+05,2.106663042999999970e+07,1.479152450069999933e+09,1.558499794106207037e-01
6.000000000000000000e+00,3.771000000000000085e+01,2.010000000000000142e+01,4.291351000000000204e+04,7.087285899999999674e+05,2.578954669000000134e+07,1.635399148029999971e+09,1.534415155289636790e-01
6.000000000000000000e+00,3.743999999999999773e+01,2.135000000000000142e+01,4.779697000000000116e+04,8.985412500000000000e+05,3.345867276000000164e+07,1.970789622690000057e+09,1.540716140537349288e-01
6.000000000000000000e+00,3.721999999999999886e+01,2.261666999999999916e+01,6.434991999999999825e+04,1.068092959999999963e+06,3.801095067999999970e+07,2.168908046320000172e+09,1.523036186016790416e-01
6.000000000000000000e+00,3.703000000000000114e+01,2.388333000000000084e+01,7.712355000000000291e+04,1.303873110000000102e+06,4.387967088000000268e+07,2.596554549559999943e+09,1.513431174204515062e-01
6.000000000000000000e+00,3.688000000000000256e+01,2.513333000000000084e+01,8.200727000000000407e+04,1.352228310000000056e+06,4.954665771999999881e+07,2.968535816780000210e+09,1.519223815046396309e-01
6.000000000000000000e+00,3.674000000000000199e+01,2.639999999999999858e+01,1.099174799999999959e+05,1.593021959999999963e+06,5.287022977000000328e+07,3.260082604219999790e+09,1.495276001706976332e-01
6.000000000000000000e+00,3.663000000000000256e+01,2.764999999999999858e+01,1.136061799999999930e+05,1.756269850000000093e+06,5.303673236999999732e+07,3.351651707469999790e+09,1.471995448060732237e-01
6.000000000000000000e+00,3.653000000000000114e+01,2.891666999999999987e+01,1.274712200000000012e+05,1.729400149999999907e+06,5.957215202000000328e+07,3.855516664579999924e+09,1.487446345257771585e-01
6.000000000000000000e+00,3.645000000000000284e+01,3.018333000000000155e+01,1.411684500000000116e+05,1.859904840000000084e+06,6.074806825999999791e+07,3.784096994500000000e+09,1.465541216904059085e-01
