# Experiment,T,t (min),mu0,mu1,mu2,mu3,C
0.000000000000000000e+00,2.501000000000000156e+01,2.388333000000000084e+01,9.312999999999999545e+02,2.508085400000000081e+05,6.787449037999999523e+07,1.946343159715000153e+10,1.226225997292459818e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.513333000000000084e+01,9.312999999999999545e+02,2.521863599999999860e+05,6.848826415999999642e+07,1.927863259709999847e+10,1.226918311623851621e-01
0.000000000000000000e+00,2.498999999999999844e+01,2.639999999999999858e+01,9.312999999999999545e+02,2.515656900000000023e+05,6.842485821999999881e+07,1.940823024579000092e+10,1.221880922938919506e-01
0.000000000000000000e+00,2.500000000000000000e+01,2.764999999999999858e+01,9.312999999999999545e+02,2.519671000000000058e+05,6.768630404000000656e+07,1.954094137850999832e+10,1.216723725515084925e-01
0.000000000000000000e+00,2.498999999999999844e+01,2.891666999999999987e+01,9.312999999999999545e+02,2.518761600000000035e+05,6.866259393000000715e+07,1.921094125740999985e+10,1.229133687527534935e-01
0.000000000000000000e+00,2.498999999999999844e+01,3.018333000000000155e+01,9.312999999999999545e+02,2.507904200000000128e+05,6.827757301000000536e+07,1.919338553531000137e+10,1.235848435798007766e-01
0.000000000000000000e+00,2.498999999999999844e+01,3.143333000000000155e+01,9.312999999999999545e+02,2.512222999999999884e+05,6.892180143000000715e+07,1.933261836011999893e+10,1.230470298922217570e-01
0.000000000000000000e+00,2.501000000000000156e+01,3.270000000000000284e+01,9.312999999999999545e+02,2.506558500000000058e+05,6.752275254000000656e+07,1.931851978741999817e+10,1.230928846707450425e-01
0.000000000000000000e+00,2.501000000000000156e+01,3.396667000000000058e+01,9.312999999999999545e+02,2.521049700000000012e+05,6.817372740000000596e+07,1.915141692120000076e+10,1.237234270833042632e-01
0.000000000000000000e+00,2.500000000000000000e+01,3.521667000000000058e+01,9.312999999999999545e+02,2.505471900000000023e+05,6.780533853000000119e+07,1.929460104290000153e+10,1.237869790869383924e-01
0.000000000000000000e+00,2.501000000000000156e+01,3.648333000000000226e+01,9.312999999999999545e+02,2.510022399999999907e+05,6.812069773000000417e+07,1.928427169329000092e+10,1.238201162490737001e-01
0.000000000000000000e+00,2.501000000000000156e+01,3.773333000000000226e+01,9.312999999999999545e+02,2.504581400000000140e+05,6.775746865000000596e+07,1.927501547733000183e+10,1.244663741476511182e-01
0.000000000000000000e+00,2.498999999999999844e+01,3.900000000000000000e+01,9.312999999999999545e+02,2.499174400000000023e+05,6.807696540999999642e+07,1.957473499268000031e+10,1.239315765595420116e-01
0.000000000000000000e+00,2.498999999999999844e+01,4.026666999999999774e+01,9.312999999999999545e+02,2.513873299999999872e+05,6.805779506000000238e+07,1.925867038495000076e+10,1.245200235307419440e-01
0.000000000000000000e+00,2.500000000000000000e+01,4.153332999999999942e+01,9.312999999999999545e+02,2.503512799999999988e+05,6.872064301999999583e+07,1.909751561688000107e+10,1.239010056762558792e-01
0.000000000000000000e+00,2.501000000000000156e+01,4.278332999999999942e+01,9.312999999999999545e+02,2.513251000000000058e+05,6.734408393999999762e+07,1.909109336850000000e+10,1.226887109468939308e-01
0.000000000000000000e+00,2.501000000000000156e+01,4.404999999999999716e+01,9.312999999999999545e+02,2.502942999999999884e+05,6.800947803000000119e+07,1.954683760236999893e+10,1.240202507935483506e-01
0.000000000000000000e+00,2.500000000000000000e+01,4.531667000000000201e+01,9.312999999999999545e+02,2.512720100000000093e+05,6.799578026999999583e+07,1.892570687038999939e+10,1.245498547626409935e-01
0.000000000000000000e+00,2.501000000000000156e+01,4.658332999999999657e+01,9.312999999999999545e+02,2.517499400000000023e+05,6.798311698999999464e+07,1.892063908490999985e+10,1.221004857313066350e-01
0.000000000000000000e+00,2.498999999999999844e+01,4.783332999999999657e+01,9.312999999999999545e+02,2.512268999999999942e+05,6.797153445999999344e+07,1.906979287395999908e+10,1.233748362409412269e-01
0.000000000000000000e+00,2.501000000000000156e+01,4.910000000000000142e+01,9.312999999999999545e+02,2.507052200000000012e+05,6.830043790000000596e+07,1.921914933684999847e+10,1.227987582716909415e-01
0.000000000000000000e+00,2.500000000000000000e+01,5.036666999999999916e+01,9.312999999999999545e+02,2.511877699999999895e+05,6.761074621999999881e+07,1.906130779131999969e+10,1.234031521531071818e-01
0.000000000000000000e+00,2.500000000000000000e+01,5.163333000000000084e+01,9.312999999999999545e+02,2.511702000000000116e+05,6.828076143999999762e+07,1.921118893122000122e+10,1.246760923779713787e-01
0.000000000000000000e+00,2.501000000000000156e+01,5.289999999999999858e+01,9.312999999999999545e+02,2.501511900000000023e+05,6.793224475000000000e+07,1.936126754568999863e+10,1.234790695460941806e-01
0.000000000000000000e+00,2.500000000000000000e+01,5.416667000000000343e+01,9.312999999999999545e+02,2.501359299999999930e+05,6.792400903000000119e+07,1.920425870834000015e+10,1.228465291348242450e-01
0.000000000000000000e+00,2.501000000000000156e+01,5.543332999999999799e+01,9.312999999999999545e+02,2.506228800000000047e+05,6.757671806000000238e+07,1.950834283000000000e+10,1.241440689832922356e-01
0.000000000000000000e+00,2.500000000000000000e+01,5.668332999999999799e+01,9.312999999999999545e+02,2.496071900000000023e+05,6.790916423000000417e+07,1.919822450431000137e+10,1.228660342993749960e-01
0.000000000000000000e+00,2.500000000000000000e+01,5.795000000000000284e+01,9.312999999999999545e+02,2.510982099999999919e+05,6.756286165999999642e+07,1.919546439831999969e+10,1.234928068988947747e-01
0.000000000000000000e+00,2.501000000000000156e+01,5.923333000000000226e+01,9.312999999999999545e+02,2.515873500000000058e+05,6.789590854999999702e+07,1.934637950768999863e+10,1.241449684024507061e-01
0.000000000000000000e+00,2.501000000000000156e+01,6.051666999999999774e+01,9.312999999999999545e+02,2.505737099999999919e+05,6.788982810999999940e+07,1.919036562915000153e+10,1.228913880735676423e-01
0.000000000000000000e+00,2.500000000000000000e+01,6.178332999999999942e+01,9.312999999999999545e+02,2.505632099999999919e+05,6.856301604000000656e+07,1.903456338499000168e+10,1.241077935061237481e-01
0.000000000000000000e+00,2.500000000000000000e+01,6.306667000000000201e+01,9.312999999999999545e+02,2.515553800000000047e+05,6.787877137000000477e+07,1.918587227918999863e+10,1.235240166944026052e-01
0.000000000000000000e+00,2.498999999999999844e+01,6.436666999999999916e+01,9.312999999999999545e+02,2.510446600000000035e+05,6.787360695999999344e+07,1.918377363995000076e+10,1.222948576940311310e-01
0.000000000000000000e+00,2.500000000000000000e+01,6.565000000000000568e+01,9.312999999999999545e+02,2.505346300000000047e+05,6.786879092000000179e+07,1.918181663906000137e+10,1.229186769522766648e-01
1.000000000000000000e+00,4.500000000000000000e+01,5.000000000000000000e+00,9.229099999999999682e+02,2.739050000000000000e+05,8.251500000000000000e+07,2.337637500000000000e+10,1.352727909211353663e-01
1.000000000000000000e+00,4.497999999999999687e+01,6.250000000000000000e+00,9.229099999999999682e+02,2.617913699999999953e+05,7.638352976000000536e+07,2.068419867931999969e+10,1.449834714878582564e-01
1.000000000000000000e+00,4.502000000000000313e+01,7.516666999999999987e+00,9.229099999999999682e+02,2.570615400000000081e+05,7.289081895999999344e+07,1.954681468622000122e+10,1.508332701635646533e-01
1.000000000000000000e+00,4.500000000000000000e+01,8.766666999999999987e+00,9.229099999999999682e+02,2.553281000000000058e+05,7.108421473000000417e+07,1.877772840968999863e+10,1.533115589590528238e-01
1.000000000000000000e+00,4.499000000000000199e+01,1.003332999999999942e+01,9.229099999999999682e+02,2.508819500000000116e+05,7.060184925000000000e+07,1.827849310950999832e+10,1.541469061965717591e-01
1.000000000000000000e+00,4.500000000000000000e+01,1.128332999999999942e+01,9.229099999999999682e+02,2.509104100000000035e+05,6.944033471999999881e+07,1.776175569104999924e+10,1.544107761441337323e-01
1.000000000000000000e+00,4.499000000000000199e+01,1.255000000000000071e+01,9.229099999999999682e+02,2.513158200000000070e+05,6.953558698000000417e+07,1.751846720531000137e+10,1.559719944744283882e-01
1.000000000000000000e+00,4.502000000000000313e+01,1.380000000000000071e+01,9.229099999999999682e+02,2.475122300000000105e+05,6.875105545000000298e+07,1.786489013820999908e+10,1.558796587477402629e-01
1.000000000000000000e+00,4.500999999999999801e+01,1.506667000000000023e+01,9.229099999999999682e+02,2.483720000000000000e+05,6.840755882999999821e+07,1.720018377656999969e+10,1.562136323974301910e-01
1.000000000000000000e+00,4.502000000000000313e+01,1.631666999999999845e+01,9.229099999999999682e+02,2.471342900000000081e+05,6.780158284000000358e+07,1.709218004495999908e+10,1.589202806735414142e-01
1.000000000000000000e+00,4.500999999999999801e+01,1.758333000000000013e+01,9.229099999999999682e+02,2.489600899999999965e+05,6.758547189000000060e+07,1.717622908040999985e+10,1.560897130701965618e-01
1.000000000000000000e+00,4.500000000000000000e+01,1.883333000000000013e+01,9.229099999999999682e+02,2.456676799999999930e+05,6.707443456000000238e+07,1.744710333900000000e+10,1.571783725594367576e-01
1.000000000000000000e+00,4.500000000000000000e+01,2.010000000000000142e+01,9.229099999999999682e+02,2.468781000000000058e+05,6.726564870999999344e+07,1.704536577787000084e+10,1.580840152151555544e-01
1.000000000000000000e+00,4.500000000000000000e+01,2.135000000000000142e+01,9.229099999999999682e+02,2.473927300000000105e+05,6.647370934000000358e+07,1.716610581528000069e+10,1.598609113936381720e-01
1.000000000000000000e+00,4.500000000000000000e+01,2.261666999999999916e+01,9.229099999999999682e+02,2.471987799999999988e+05,6.704185463000000268e+07,1.661489685454999924e+10,1.567175890324649656e-01
1.000000000000000000e+00,4.500999999999999801e+01,2.388333000000000084e+01,9.229099999999999682e+02,2.470331900000000023e+05,6.661895090999999642e+07,1.674884596019000053e+10,1.568683129702544699e-01
1.000000000000000000e+00,4.500000000000000000e+01,2.513333000000000084e+01,9.229099999999999682e+02,2.454154599999999919e+05,6.721321339000000060e+07,1.705636773088999939e+10,1.586237809313408298e-01
1.000000000000000000e+00,4.499000000000000199e+01,2.639999999999999858e+01,9.229099999999999682e+02,2.445542399999999907e+05,6.681296410000000149e+07,1.702926709139999962e+10,1.587089381139655808e-01
1.000000000000000000e+00,4.500999999999999801e+01,2.764999999999999858e+01,9.229099999999999682e+02,2.459239200000000128e+05,6.642241643999999762e+07,1.683754164295000076e+10,1.595397611959657180e-01
1.000000000000000000e+00,4.499000000000000199e+01,2.891666999999999987e+01,9.229099999999999682e+02,2.450915400000000081e+05,6.670564057000000030e+07,1.698512953404000092e+10,1.604370852670121139e-01
1.000000000000000000e+00,4.500000000000000000e+01,3.018333000000000155e+01,9.229099999999999682e+02,2.450079599999999919e+05,6.666099511999999732e+07,1.679879111865999985e+10,1.588692259608932289e-01
1.000000000000000000e+00,4.497999999999999687e+01,3.143333000000000155e+01,9.229099999999999682e+02,2.471457200000000012e+05,6.662185786999999732e+07,1.695069751132999992e+10,1.597519669043093171e-01
1.000000000000000000e+00,4.499000000000000199e+01,3.270000000000000284e+01,9.229099999999999682e+02,2.463420000000000000e+05,6.691939350000000000e+07,1.660078753665999985e+10,1.597239315780204505e-01
1.000000000000000000e+00,4.500000000000000000e+01,3.396667000000000058e+01,9.229099999999999682e+02,2.470188800000000047e+05,6.622198089000000060e+07,1.692313554134000015e+10,1.590438615953480572e-01
1.000000000000000000e+00,4.502000000000000313e+01,3.521667000000000058e+01,9.229099999999999682e+02,2.454926700000000128e+05,6.685922714000000060e+07,1.640924901020000076e+10,1.581753824315258183e-01
1.000000000000000000e+00,4.502000000000000313e+01,3.648333000000000226e+01,9.229099999999999682e+02,2.461805299999999988e+05,6.683331932000000030e+07,1.706832688280999947e+10,1.583551548298423317e-01
1.000000000000000000e+00,4.502000000000000313e+01,3.773333000000000226e+01,9.229099999999999682e+02,2.439284299999999930e+05,6.614536571000000089e+07,1.638979680865999985e+10,1.574430397721537367e-01
1.000000000000000000e+00,4.500999999999999801e+01,3.900000000000000000e+01,9.229099999999999682e+02,2.446247900000000081e+05,6.645650239000000060e+07,1.688280399529999924e+10,1.583749746196012331e-01
1.000000000000000000e+00,4.500999999999999801e+01,4.026666999999999774e+01,9.229099999999999682e+02,2.453244200000000128e+05,6.577275682999999821e+07,1.670777673642000008e+10,1.591592572047965393e-01
1.000000000000000000e+00,4.502000000000000313e+01,4.153332999999999942e+01,9.229099999999999682e+02,2.467628500000000058e+05,6.608731786999999732e+07,1.636657012790999985e+10,1.607000157973619558e-01
1.000000000000000000e+00,4.500999999999999801e+01,4.278332999999999942e+01,9.229099999999999682e+02,2.459967200000000012e+05,6.640338154999999702e+07,1.686101061677000046e+10,1.600361016824620175e-01
1.000000000000000000e+00,4.500000000000000000e+01,4.404999999999999716e+01,9.229099999999999682e+02,2.452328200000000070e+05,6.672038356000000238e+07,1.652112272797999954e+10,1.599815069756746755e-01
1.000000000000000000e+00,4.500999999999999801e+01,4.531667000000000201e+01,9.229099999999999682e+02,2.459425400000000081e+05,6.637467795000000298e+07,1.634876579815999985e+10,1.599628993746881056e-01
1.000000000000000000e+00,4.500999999999999801e+01,4.658332999999999657e+01,9.229099999999999682e+02,2.459185499999999884e+05,6.603016010000000149e+07,1.684402700372999954e+10,1.584964502400955100e-01
1.000000000000000000e+00,4.500999999999999801e+01,4.783332999999999657e+01,9.229099999999999682e+02,2.444256600000000035e+05,6.568685665999999642e+07,1.650581578186000061e+10,1.576421137689097141e-01
1.000000000000000000e+00,4.497999999999999687e+01,4.910000000000000142e+01,9.229099999999999682e+02,2.451406000000000058e+05,6.667114449000000209e+07,1.650143001962000084e+10,1.592489499592548985e-01
1.000000000000000000e+00,4.500000000000000000e+01,5.036666999999999916e+01,9.229099999999999682e+02,2.458568800000000047e+05,6.632930978999999911e+07,1.666399621528000069e+10,1.585020841989969731e-01
1.000000000000000000e+00,4.500999999999999801e+01,5.163333000000000084e+01,9.229099999999999682e+02,2.465743699999999953e+05,6.598827614999999851e+07,1.666016701379000092e+10,1.585145455041877538e-01
1.000000000000000000e+00,4.500999999999999801e+01,5.289999999999999858e+01,9.229099999999999682e+02,2.465577099999999919e+05,6.597952507000000030e+07,1.665659749538999939e+10,1.585260405019421337e-01
1.000000000000000000e+00,4.500999999999999801e+01,5.416667000000000343e+01,9.229099999999999682e+02,2.458069400000000023e+05,6.597135347999999672e+07,1.698632985305999947e+10,1.602029806475017970e-01
1.000000000000000000e+00,4.500999999999999801e+01,5.543332999999999799e+01,9.229099999999999682e+02,2.443220899999999965e+05,6.662666278999999911e+07,1.648364610419000053e+10,1.577129748815170318e-01
1.000000000000000000e+00,4.499000000000000199e+01,5.668332999999999799e+01,9.229099999999999682e+02,2.443087500000000000e+05,6.628808382999999821e+07,1.664726529045000076e+10,1.585557111123890306e-01
1.000000000000000000e+00,4.500000000000000000e+01,5.795000000000000284e+01,9.229099999999999682e+02,2.450311600000000035e+05,6.594992270000000298e+07,1.681096982177000046e+10,1.601938764562746143e-01
1.000000000000000000e+00,4.502000000000000313e+01,5.923333000000000226e+01,9.229099999999999682e+02,2.457541199999999953e+05,6.660627838000000268e+07,1.647549830670999908e+10,1.585355228959454688e-01
1.000000000000000000e+00,4.500999999999999801e+01,6.051666999999999774e+01,9.229099999999999682e+02,2.450076900000000023e+05,6.660020931000000238e+07,1.647307268768000031e+10,1.593398786773182196e-01
1.000000000000000000e+00,4.502000000000000313e+01,6.178332999999999942e+01,9.229099999999999682e+02,2.464671000000000058e+05,6.593193756000000238e+07,1.696993469736000061e+10,1.610518705914872062e-01
1.000000000000000000e+00,4.499000000000000199e+01,6.306667000000000201e+01,9.229099999999999682e+02,2.449870199999999895e+05,6.625789528000000119e+07,1.680136713878000069e+10,1.594274297532437545e-01
1.000000000000000000e+00,4.499000000000000199e+01,6.436666999999999916e+01,9.229099999999999682e+02,2.442424500000000116e+05,6.658404059000000358e+07,1.679926989937999916e+10,1.602311937782124607e-01
1.000000000000000000e+00,4.500000000000000000e+01,6.565000000000000568e+01,9.229099999999999682e+02,2.449683900000000140e+05,6.624800642999999970e+07,1.646469533427000046e+10,1.593676958123024512e-01
2.000000000000000000e+00,3.499000000000000199e+01,5.000000000000000000e+00,9.082599999999999909e+02,2.724530000000000000e+05,8.264000000000000000e+07,2.327678400000000000e+10,1.287363711830054047e-01
2.000000000000000000e+00,3.500000000000000000e+01,6.250000000000000000e+00,9.082599999999999909e+02,2.686176300000000047e+05,7.971284621999999881e+07,2.214711979386999893e+10,1.343828855224157570e-01
2.000000000000000000e+00,3.497999999999999687e+01,7.516666999999999987e+00,9.082599999999999909e+02,2.646114400000000023e+05,7.798838131999999285e+07,2.138211713945999908e+10,1.355313302041867007e-01
2.000000000000000000e+00,3.500000000000000000e+01,8.766666999999999987e+00,9.082599999999999909e+02,2.627416599999999744e+05,7.689928470999999344e+07,2.056881437925999832e+10,1.370178804259646332e-01
2.000000000000000000e+00,3.500999999999999801e+01,1.003332999999999942e+01,9.082599999999999909e+02,2.619623599999999860e+05,7.614475901999999583e+07,2.040889449677000046e+10,1.388065666876578397e-01
2.000000000000000000e+00,3.500999999999999801e+01,1.128332999999999942e+01,9.082599999999999909e+02,2.615567399999999907e+05,7.561100876999999583e+07,2.017843951499000168e+10,1.395599208168197269e-01
2.000000000000000000e+00,3.499000000000000199e+01,1.255000000000000071e+01,9.082599999999999909e+02,2.603333500000000058e+05,7.558479965999999642e+07,2.000529231893000031e+10,1.394298117578121887e-01
2.000000000000000000e+00,3.500999999999999801e+01,1.380000000000000071e+01,9.082599999999999909e+02,2.592827699999999895e+05,7.490492714000000060e+07,2.035565727747999954e+10,1.406471397496587283e-01
2.000000000000000000e+00,3.500000000000000000e+01,1.506667000000000023e+01,9.082599999999999909e+02,2.588611000000000058e+05,7.541024403000000119e+07,1.977136866540000153e+10,1.408918065732367997e-01
2.000000000000000000e+00,3.500000000000000000e+01,1.631666999999999845e+01,9.082599999999999909e+02,2.595642399999999907e+05,7.447328167000000179e+07,1.984868776425000000e+10,1.411884448269853931e-01
2.000000000000000000e+00,3.500000000000000000e+01,1.758333000000000013e+01,9.082599999999999909e+02,2.587710000000000000e+05,7.505970728000000119e+07,1.962288218793000031e+10,1.413764129255415669e-01
2.000000000000000000e+00,3.500000000000000000e+01,1.883333000000000013e+01,9.082599999999999909e+02,2.585469800000000105e+05,7.455999437000000477e+07,1.941061283765999985e+10,1.394114779393763326e-01
2.000000000000000000e+00,3.499000000000000199e+01,2.010000000000000142e+01,9.082599999999999909e+02,2.583573699999999953e+05,7.334041335999999940e+07,1.936496253191999817e+10,1.409685690777394973e-01
2.000000000000000000e+00,3.502000000000000313e+01,2.135000000000000142e+01,9.082599999999999909e+02,2.576830100000000093e+05,7.362150396999999881e+07,1.948411316363999939e+10,1.397132321872046889e-01
2.000000000000000000e+00,3.497999999999999687e+01,2.261666999999999916e+01,9.082599999999999909e+02,2.575468500000000058e+05,7.391397982999999821e+07,1.976480987002000046e+10,1.405864174821754575e-01
2.000000000000000000e+00,3.500000000000000000e+01,2.388333000000000084e+01,9.082599999999999909e+02,2.569140499999999884e+05,7.421671964000000060e+07,1.989265360002999878e+10,1.421228948447883778e-01
2.000000000000000000e+00,3.499000000000000199e+01,2.513333000000000084e+01,9.082599999999999909e+02,2.573300299999999988e+05,7.379067237000000477e+07,1.955499192034000015e+10,1.421395976851108911e-01
2.000000000000000000e+00,3.500999999999999801e+01,2.639999999999999858e+01,9.082599999999999909e+02,2.577572399999999907e+05,7.410918998999999464e+07,1.953345260304999924e+10,1.415016574754731915e-01
2.000000000000000000e+00,3.502000000000000313e+01,2.764999999999999858e+01,9.082599999999999909e+02,2.571652699999999895e+05,7.443401550000000000e+07,1.951481295056000137e+10,1.415627065788017669e-01
2.000000000000000000e+00,3.502000000000000313e+01,2.891666999999999987e+01,9.082599999999999909e+02,2.576121199999999953e+05,7.402649779999999702e+07,1.918618295727000046e+10,1.429703824290027570e-01
2.000000000000000000e+00,3.499000000000000199e+01,3.018333000000000155e+01,9.082599999999999909e+02,2.565211799999999930e+05,7.362378912999999523e+07,1.963926088675999832e+10,1.409851713122020622e-01
2.000000000000000000e+00,3.500000000000000000e+01,3.143333000000000155e+01,9.082599999999999909e+02,2.580129700000000012e+05,7.432945653000000119e+07,1.947041649608000183e+10,1.409963526515368160e-01
2.000000000000000000e+00,3.502000000000000313e+01,3.270000000000000284e+01,9.082599999999999909e+02,2.574495100000000093e+05,7.393389656999999285e+07,1.945864749291999817e+10,1.431609337777929591e-01
2.000000000000000000e+00,3.500000000000000000e+01,3.396667000000000058e+01,9.082599999999999909e+02,2.579207799999999988e+05,7.280599279999999702e+07,1.944807876647999954e+10,1.410679831840814524e-01
2.000000000000000000e+00,3.499000000000000199e+01,3.521667000000000058e+01,9.082599999999999909e+02,2.583966700000000128e+05,7.315185395000000298e+07,1.928316093775000000e+10,1.403591606140478232e-01
2.000000000000000000e+00,3.500000000000000000e+01,3.648333000000000226e+01,9.082599999999999909e+02,2.573316199999999953e+05,7.386680292000000179e+07,1.911915841577999878e+10,1.417746146668372731e-01
2.000000000000000000e+00,3.497999999999999687e+01,3.773333000000000226e+01,9.082599999999999909e+02,2.578143200000000070e+05,7.348124729999999702e+07,1.942230242661000061e+10,1.425694165114409495e-01
2.000000000000000000e+00,3.497999999999999687e+01,3.900000000000000000e+01,9.082599999999999909e+02,2.572702699999999895e+05,7.346457156999999285e+07,1.941515929177999878e+10,1.411734817016316590e-01
2.000000000000000000e+00,3.502000000000000313e+01,4.026666999999999774e+01,9.082599999999999909e+02,2.572433599999999860e+05,7.308209428000000119e+07,1.956390498322999954e+10,1.419349045301569190e-01
2.000000000000000000e+00,3.499000000000000199e+01,4.153332999999999942e+01,9.082599999999999909e+02,2.577331499999999942e+05,7.380256896999999881e+07,1.971310460320000076e+10,1.412749208783704857e-01
2.000000000000000000e+00,3.500999999999999801e+01,4.278332999999999942e+01,9.082599999999999909e+02,2.571963599999999860e+05,7.378985909000000358e+07,1.924206838270000076e+10,1.426200675703684084e-01
2.000000000000000000e+00,3.497999999999999687e+01,4.404999999999999716e+01,9.082599999999999909e+02,2.576898599999999860e+05,7.304388840999999642e+07,1.908191763202999878e+10,1.418966331595204744e-01
2.000000000000000000e+00,3.500999999999999801e+01,4.531667000000000201e+01,9.082599999999999909e+02,2.566419500000000116e+05,7.340005501999999583e+07,1.954263110806000137e+10,1.427123263972800149e-01
2.000000000000000000e+00,3.502000000000000313e+01,4.658332999999999657e+01,9.082599999999999909e+02,2.571384700000000012e+05,7.375693804999999702e+07,1.969335244804999924e+10,1.420466587603837483e-01
2.000000000000000000e+00,3.499000000000000199e+01,4.783332999999999657e+01,9.082599999999999909e+02,2.566079500000000116e+05,7.338077945000000298e+07,1.906921020515999985e+10,1.433567615984692456e-01
2.000000000000000000e+00,3.502000000000000313e+01,4.910000000000000142e+01,9.082599999999999909e+02,2.565926600000000035e+05,7.337211284000000358e+07,1.968557779302999878e+10,1.434925662685247461e-01
2.000000000000000000e+00,3.499000000000000199e+01,5.036666999999999916e+01,9.082599999999999909e+02,2.570926300000000047e+05,7.373087307999999821e+07,1.906216468690000153e+10,1.419604942584742346e-01
2.000000000000000000e+00,3.500000000000000000e+01,5.163333000000000084e+01,9.082599999999999909e+02,2.570793500000000058e+05,7.372332642000000179e+07,1.967880692731999969e+10,1.413822332215312616e-01
2.000000000000000000e+00,3.502000000000000313e+01,5.289999999999999858e+01,9.082599999999999909e+02,2.565528299999999872e+05,7.334953604000000656e+07,1.921097787513999939e+10,1.405915147464771864e-01
2.000000000000000000e+00,3.500999999999999801e+01,5.416667000000000343e+01,9.082599999999999909e+02,2.565412699999999895e+05,7.297627090000000596e+07,1.936310169900999832e+10,1.420504754968378580e-01
2.000000000000000000e+00,3.497999999999999687e+01,5.543332999999999799e+01,9.082599999999999909e+02,2.560163599999999860e+05,7.297016954999999702e+07,1.951536119458000183e+10,1.428003949346499102e-01
2.000000000000000000e+00,3.497999999999999687e+01,5.668332999999999799e+01,9.082599999999999909e+02,2.565204299999999930e+05,7.259786640000000596e+07,1.951291285313000107e+10,1.420974189104515228e-01
2.000000000000000000e+00,3.500000000000000000e+01,5.795000000000000284e+01,9.082599999999999909e+02,2.580530499999999884e+05,7.332577640999999642e+07,1.951058273993999863e+10,1.428158820411579155e-01
2.000000000000000000e+00,3.500000000000000000e+01,5.923333000000000226e+01,9.082599999999999909e+02,2.559877900000000081e+05,7.332063353000000119e+07,1.919870780215000153e+10,1.427613852284619622e-01
2.000000000000000000e+00,3.500999999999999801e+01,6.051666999999999774e+01,9.082599999999999909e+02,2.564932900000000081e+05,7.404895431999999285e+07,1.950627795581000137e+10,1.414080058776989168e-01
2.000000000000000000e+00,3.500000000000000000e+01,6.178332999999999942e+01,9.082599999999999909e+02,2.559713500000000058e+05,7.331129840999999642e+07,1.903994891454000092e+10,1.420331048280749908e-01
2.000000000000000000e+00,3.500999999999999801e+01,6.306667000000000201e+01,9.082599999999999909e+02,2.580197099999999919e+05,7.294046492000000179e+07,1.950248395331000137e+10,1.414206138369789312e-01
